지점,일시,기온(°C),풍향(36방위),풍속(m/s),해면기압(hPa),현지기압(hPa),12시간강수량(mm),상대습도(%),이슬점온도(°C),시정(m)
3,2018-06-19 03:00,14.8,14,2,1004,1003.6,.4,99,14.6,800
3,2018-06-19 06:00,14.6,14,1,1003.9,1003.5,.1,99,14.4,800
3,2018-06-19 09:00,16.2,14,1,1006.8,1006.4,.6,99,16,1800
3,2018-06-19 12:00,17.4,14,3,1004.4,1004,,99,17.3,1800
3,2018-06-19 15:00,16,14,4,1003.2,1002.8,,99,15.9,1800
3,2018-06-19 18:00,15.8,14,3,1003,1002.6,0,99,15.6,800
3,2018-06-19 21:00,15.5,0,0,1003.6,1003.2,2,99,15.3,800
3,2018-06-20 00:00,15.4,0,0,1003,1002.6,3,99,15.2,800
3,2018-06-20 03:00,15.1,0,0,1002,1001.6,,99,15,800
3,2018-06-20 06:00,15,0,0,1001.4,1001,0,94,14.1,3000
3,2018-06-20 09:00,17.7,14,3,1000.8,1000.4,3,99,17.5,2800
3,2018-06-20 12:00,17.9,14,4,1001.5,1001.1,,99,17.7,3000
3,2018-06-20 15:00,17.9,14,3,998.4,998,2,99,17.7,800
3,2018-06-20 18:00,17,32,2,998.9,998.5,.4,88,15,1000
3,2018-06-20 21:00,18.9,32,3,999.3,998.9,3,76,14.6,2800
3,2018-06-21 00:00,17.7,0,0,999.9,999.5,,83,14.8,2000
3,2018-06-21 03:00,15.8,27,3,1000,999.6,.1,91,14.4,800
3,2018-06-21 06:00,16.1,27,3,1000.9,1000.5,.1,87,14,2800
3,2018-06-21 09:00,20.6,32,6,1001.7,1001.3,.3,76,16.3,3000
3,2018-06-21 12:00,22.9,32,6,1001.2,1000.8,,72,17.6,3000
3,2018-06-21 15:00,23.9,32,4,1000.8,1000.4,3,83,20.8,800
3,2018-06-21 18:00,24,32,4,1002.4,1002,3,61,16.1,2800
3,2018-06-21 21:00,20.1,32,2,1002.6,1002.2,3,82,16.9,2800
3,2018-06-22 00:00,17.7,32,3,1003.8,1003.4,.6,81,14.4,2800
3,2018-06-22 03:00,19.3,32,3,1003.1,1002.7,,80,15.8,3000
3,2018-06-22 06:00,20,32,2,1004.1,1003.7,,80,16.4,3000
3,2018-06-22 09:00,24.1,32,4,1003.9,1003.5,.1,73,19,3000
3,2018-06-22 12:00,24.2,14,4,1003.5,1003.1,,70,18.4,3000
3,2018-06-22 15:00,25.9,14,2,1002.4,1002,,63,18.2,3000
3,2018-06-22 18:00,22.7,14,3,1001.8,1001.4,,67,16.3,3000
3,2018-06-22 21:00,19.2,14,2,1001.1,1000.7,,85,16.7,3000
3,2018-06-23 00:00,17.7,14,1,1000.9,1000.5,,93,16.5,3000
3,2018-06-23 03:00,16.4,27,1,999.9,999.5,,95,15.6,3000
3,2018-06-23 06:00,17,14,1,1000,999.6,,96,16.4,3000
3,2018-06-23 09:00,20.9,0,0,999.9,999.5,.9,92,19.5,2800
3,2018-06-23 12:00,28.3,5,1,999.8,999.4,,70,22.4,3000
3,2018-06-23 15:00,22.7,5,1,997.6,997.2,,83,19.7,3000
3,2018-06-23 18:00,24.5,0,0,996.9,996.5,,81,21,3000
3,2018-06-23 21:00,23.9,32,1,998.5,998.1,0,92,22.5,800
3,2018-06-24 00:00,21.5,0,0,1000.4,1000,0,95,20.6,3000
3,2018-06-24 03:00,18.1,0,0,1001.3,1000.9,0,94,17.1,3000
3,2018-06-24 06:00,16.1,0,0,1002.1,1001.7,,93,14.9,3000
3,2018-06-24 09:00,23.1,14,3,1003.7,1003.3,,74,18.2,3000
3,2018-06-24 12:00,20.7,14,3,1004.2,1003.8,,82,17.6,3000
3,2018-06-24 15:00,20,14,4,1004.4,1004,,85,17.4,3000
3,2018-06-24 18:00,21.7,14,3,1004.5,1004.1,,82,18.5,3000
3,2018-06-24 21:00,17.6,0,0,1007.6,1007.2,,96,16.9,3000
3,2018-06-25 00:00,15.9,0,0,1009.4,1009,,96,15.2,3000
3,2018-06-25 03:00,14.6,0,0,1009.3,1008.9,,96,14,3000
3,2018-06-25 06:00,15.4,0,0,1010,1009.6,,98,15.1,2100
3,2018-06-25 09:00,18.7,0,0,1012.2,1011.8,.1,88,16.7,1800
3,2018-06-25 12:00,17.9,14,2,1012.5,1012.1,.8,95,17.1,800
3,2018-06-25 15:00,17.2,14,2,1012,1011.6,.8,96,16.5,1800
3,2018-06-25 18:00,17,14,3,1011.4,1011,,99,16.9,1800
3,2018-06-25 21:00,16,9,1,1011.8,1011.4,,99,15.9,1800
3,2018-06-26 00:00,16,0,0,1011.4,1011,,99,15.9,2000
3,2018-06-26 03:00,16,0,0,1010.4,1010,,99,15.9,2000
3,2018-06-26 06:00,16.1,0,0,1009.8,1009.4,0,99,15.9,800
3,2018-06-26 09:00,17.1,0,0,1008.7,1008.3,0,95,16.3,1800
3,2018-06-26 12:00,16.8,14,1,1008.1,1007.7,,99,16.6,1800
3,2018-06-26 15:00,17.7,14,2,1005.9,1005.5,,95,16.9,1800
3,2018-06-26 18:00,17,0,0,1003.3,1002.9,,99,16.9,1800
3,2018-06-26 21:00,16.2,0,0,1002.2,1001.8,0,99,16,800
3,2018-06-27 00:00,16.4,0,0,1000.5,1000.1,,99,16.2,1100
3,2018-06-27 03:00,16.4,32,1,998.4,998,,99,16.2,1100
3,2018-06-27 06:00,16.9,0,0,997.5,997.1,,96,16.2,2800
3,2018-06-27 09:00,18.5,14,4,996.6,996.2,,95,17.7,2800
3,2018-06-27 12:00,18.1,14,4,997.9,997.5,0,97,17.6,800
3,2018-06-27 15:00,18.9,14,5,997.1,996.7,0,94,17.9,2500
3,2018-06-27 18:00,19.2,14,3,998,997.6,2,98,18.9,1800
3,2018-06-27 21:00,17.5,0,0,997.5,997.1,2,98,17.2,1800
3,2018-06-28 00:00,16.4,0,0,997.1,996.7,2,99,16.2,1800
3,2018-06-28 03:00,16.9,0,0,996.4,996,2,99,16.7,1800
3,2018-06-28 06:00,16.9,0,0,997.2,996.8,,99,16.7,1800
3,2018-06-28 09:00,18.9,14,3,997.8,997.4,2,97,18.4,1800
3,2018-06-28 12:00,19.1,14,3,998.2,997.8,,97,18.6,1800
3,2018-06-28 15:00,20.5,14,3,997.1,996.7,0,92,19.1,2800
3,2018-06-28 18:00,19.3,14,3,997.4,997,,98,19,2800
3,2018-06-28 21:00,17.7,0,0,998.6,998.2,0,99,17.5,3000
3,2018-06-29 00:00,17,14,3,998.8,998.4,,99,16.9,3000
3,2018-06-29 03:00,16.6,0,0,999,998.6,.2,99,16.4,800
3,2018-06-29 06:00,16,14,1,1001,1000.6,.2,99,15.9,800
3,2018-06-29 09:00,18.3,14,2,1001.5,1001.1,1,91,16.8,2000
3,2018-06-29 12:00,19.3,14,2,1001.6,1001.2,,91,17.8,2800
3,2018-06-29 15:00,18.8,14,3,1002.8,1002.4,,93,17.7,1800
3,2018-06-29 18:00,17.9,14,3,1003.2,1002.8,,99,17.7,2000
3,2018-06-29 21:00,17,14,2,1005,1004.6,,99,16.9,1800
3,2018-06-30 00:00,16.5,14,2,1007.1,1006.7,,99,16.4,1800
3,2018-06-30 03:00,17,14,2,1008,1007.6,,99,16.9,1800
3,2018-06-30 06:00,17,0,0,1008.9,1008.5,,99,16.9,1800
3,2018-06-30 09:00,17.2,14,2,1010.2,1009.8,,99,17,1800
3,2018-06-30 12:00,18.1,14,3,1011.6,1011.2,,99,17.9,1800
3,2018-06-30 15:00,19.5,14,3,1011.7,1011.3,,95,18.7,1800
3,2018-06-30 18:00,18.7,14,3,1011.5,1011.1,,99,18.5,1800
3,2018-06-30 21:00,18.6,14,1,1011.3,1010.9,,99,18.4,1800
3,2018-07-01 00:00,18.3,14,1,1012.3,1011.9,,99,18.1,1800
3,2018-07-01 03:00,18.3,0,0,1011.9,1011.5,,99,18.1,1800
3,2018-07-01 06:00,18.1,0,0,1012.9,1012.5,,99,17.9,1800
3,2018-07-01 09:00,19.5,14,2,1013.5,1013.1,,99,19.3,1800
3,2018-07-01 12:00,19.2,14,3,1013.9,1013.5,,99,19,1800
3,2018-07-01 15:00,20.4,14,3,1012.7,1012.3,,99,20.2,1800
3,2018-07-01 18:00,19.3,14,4,1012.4,1012,,99,19.2,1800
3,2018-07-01 21:00,18.7,14,3,1012.2,1011.8,,99,18.5,1800
3,2018-07-02 00:00,18.3,14,2,1012,1011.6,.6,99,18.1,800
3,2018-07-02 03:00,18.6,0,0,1010.8,1010.4,2,99,18.4,800
3,2018-07-02 06:00,18.7,0,0,1010.1,1009.7,4,99,18.5,800
3,2018-07-02 09:00,19.8,0,0,1009,1008.6,6,99,19.7,1800
3,2018-07-02 12:00,20.3,0,0,1007,1006.6,2,99,20.2,800
3,2018-07-02 15:00,22.7,5,3,1004.6,1004.2,3,90,20.9,1800
3,2018-07-02 18:00,20.5,9,3,1003.9,1003.5,,99,20.4,1800
3,2018-07-02 21:00,19.4,14,2,1004.3,1003.9,,99,19.2,1800
3,2018-07-03 00:00,18.5,9,1,1003.6,1003.2,,99,18.4,1800
3,2018-07-03 03:00,18.7,14,1,1003,1002.6,,99,18.5,1600
3,2018-07-03 06:00,18.5,0,0,1002.8,1002.4,0,99,18.4,800
3,2018-07-03 09:00,20.5,0,0,1002.7,1002.3,0,99,20.4,1800
3,2018-07-03 12:00,21.5,14,3,1001.9,1001.5,,99,21.4,2800
3,2018-07-03 15:00,21.1,14,3,1001.3,1000.9,,99,21,2800
3,2018-07-03 18:00,20.7,14,4,1000.6,1000.2,,98,20.4,2800
3,2018-07-03 21:00,19.7,14,3,1000.6,1000.2,,98,19.4,2800
3,2018-07-04 00:00,18.9,27,2,1000.9,1000.5,,98,18.6,2800
3,2018-07-04 03:00,19,0,0,1000.8,1000.4,,98,18.7,1800
3,2018-07-04 06:00,17.2,36,2,1001.2,1000.8,,98,16.9,1500
3,2018-07-04 09:00,16.3,36,2,1002.5,1002.1,.4,99,16.1,800
3,2018-07-04 12:00,16.2,9,3,1003.1,1002.7,2,99,16,800
3,2018-07-04 15:00,15.9,0,0,1002.9,1002.5,2,99,15.8,800
3,2018-07-04 18:00,15.4,0,0,1003.2,1002.8,.4,99,15.2,800
3,2018-07-04 21:00,15.4,23,3,1004.1,1003.7,3,99,15.2,1800
3,2018-07-05 00:00,16.1,0,0,1004.6,1004.2,,99,15.9,1500
3,2018-07-05 03:00,15.6,18,3,1004.1,1003.7,,97,15.2,1500
3,2018-07-05 06:00,15.2,0,0,1005.6,1005.2,0,98,14.9,800
3,2018-07-05 09:00,16,23,3,1007.5,1007.1,0,99,15.9,1800
3,2018-07-05 12:00,15.6,23,3,1009,1008.6,0,99,15.4,800
3,2018-07-05 15:00,14.3,23,3,1010.5,1010.1,.1,99,14.1,800
3,2018-07-05 18:00,13.3,14,4,1012.4,1012,1,99,13.1,800
3,2018-07-05 21:00,12.7,14,2,1014.8,1014.4,2,99,12.5,800
3,2018-07-06 00:00,14.3,14,4,1016,1015.6,0,95,13.5,1800
3,2018-07-06 03:00,13.8,14,4,1015.9,1015.5,0,96,13.2,1500
3,2018-07-06 06:00,13.4,9,4,1017,1016.6,,96,12.8,1500
3,2018-07-06 09:00,14.2,14,5,1017.1,1016.7,0,94,13.3,2000
3,2018-07-06 12:00,14.4,14,5,1017.6,1017.2,,96,13.7,2000
3,2018-07-06 15:00,14.4,14,4,1017.1,1016.7,,93,13.3,2500
3,2018-07-06 18:00,14.4,14,3,1017.4,1017,,93,13.3,2500
3,2018-07-06 21:00,13.7,14,3,1018.2,1017.8,,92,12.4,2500
3,2018-07-07 00:00,13.2,0,0,1018.5,1018.1,,96,12.5,2500
3,2018-07-07 03:00,12.3,32,1,1017.3,1016.9,,97,11.9,3000
3,2018-07-07 06:00,11.7,0,0,1017.5,1017.1,,99,11.5,3000
3,2018-07-07 09:00,14.2,14,3,1017.3,1016.9,,90,12.5,2800
3,2018-07-07 12:00,14.8,14,4,1017.3,1016.9,,90,13.1,2000
3,2018-07-07 15:00,14.8,14,4,1016.7,1016.3,,91,13.3,2000
3,2018-07-07 18:00,15.3,14,3,1016,1015.6,,84,12.6,3000
3,2018-07-07 21:00,13.2,14,2,1016.6,1016.2,,94,12.3,1800
3,2018-07-08 00:00,13.2,0,0,1017.2,1016.8,,96,12.5,1800
3,2018-07-08 03:00,13,0,0,1016.5,1016.1,,99,12.8,1800
3,2018-07-08 06:00,13,0,0,1016.6,1016.2,,99,12.8,1800
3,2018-07-08 09:00,14,14,4,1016.3,1015.9,0,97,13.6,800
3,2018-07-08 12:00,15.2,14,3,1017.2,1016.8,0,99,15.1,800
3,2018-07-08 15:00,15,14,4,1016.4,1016,.2,99,14.9,800
3,2018-07-08 18:00,13.9,14,4,1016.7,1016.3,.1,99,13.7,800
3,2018-07-08 21:00,14.2,14,5,1018,1017.6,.4,99,14,800
3,2018-07-09 00:00,14.4,14,4,1018.9,1018.5,.2,99,14.2,800
3,2018-07-09 03:00,14.4,14,3,1018.2,1017.8,.1,99,14.2,800
3,2018-07-09 06:00,14.2,14,1,1018.4,1018,0,99,14,800
3,2018-07-09 09:00,14.2,14,3,1019,1018.6,.6,99,14,800
3,2018-07-09 12:00,14.6,14,2,1019.3,1018.9,.7,99,14.4,800
3,2018-07-09 15:00,15.2,14,1,1019.3,1018.9,.4,99,15.1,800
3,2018-07-09 18:00,14.6,14,2,1018.9,1018.5,0,99,14.4,1800
3,2018-07-09 21:00,14.4,14,1,1018.9,1018.5,.4,99,14.2,1800
3,2018-07-10 00:00,14.2,0,0,1019.3,1018.9,,99,14,1800
3,2018-07-10 03:00,14.2,0,0,1018.4,1018,,99,14,1800
3,2018-07-10 06:00,14.2,0,0,1018.4,1018,0,99,14,800
3,2018-07-10 09:00,14.6,9,1,1018.4,1018,2,99,14.4,800
3,2018-07-10 12:00,15,14,3,1018.4,1018,4,98,14.7,800
3,2018-07-10 15:00,14.8,14,3,1017.6,1017.2,6,99,14.6,800
3,2018-07-10 18:00,14.8,14,1,1017.2,1016.8,0,99,14.6,800
3,2018-07-10 21:00,14.8,0,0,1017.4,1017,6,99,14.6,1800
3,2018-07-11 00:00,14.8,0,0,1017.2,1016.8,,99,14.6,1800
3,2018-07-11 03:00,14.4,0,0,1016.8,1016.4,0,99,14.2,800
3,2018-07-11 06:00,14.2,0,0,1016.6,1016.2,0,99,14,1800
3,2018-07-11 09:00,17,0,0,1016.1,1015.7,0,98,16.7,1800
3,2018-07-11 12:00,17.5,14,5,1015.5,1015.1,,98,17.2,2000
3,2018-07-11 15:00,19.1,14,4,1013.6,1013.2,,97,18.6,2000
3,2018-07-11 18:00,19.5,14,4,1013.4,1013,,93,18.4,2000
3,2018-07-11 21:00,17.1,14,2,1013.3,1012.9,,99,16.9,2000
3,2018-07-12 00:00,16.8,0,0,1012.5,1012.1,,99,16.6,1800
3,2018-07-12 03:00,16.4,0,0,1011.8,1011.4,,99,16.2,1800
3,2018-07-12 06:00,16.6,0,0,1010.4,1010,.2,99,16.4,800
3,2018-07-12 09:00,17,0,0,1009.7,1009.3,4,99,16.9,800
3,2018-07-12 12:00,19.1,14,1,1008.9,1008.5,.3,99,19,800
3,2018-07-12 15:00,20.1,14,2,1007.3,1006.9,.3,99,20,1800
3,2018-07-12 18:00,17.9,14,3,1007,1006.6,0,99,17.7,1800
3,2018-07-12 21:00,17.7,14,2,1007.2,1006.8,.3,99,17.5,800
3,2018-07-13 00:00,17.5,0,0,1007.3,1006.9,,99,17.4,1100
3,2018-07-13 03:00,17.4,0,0,1006.9,1006.5,,99,17.3,1100
3,2018-07-13 06:00,17,0,0,1007.6,1007.2,,99,16.9,1500
3,2018-07-13 09:00,22.1,14,2,1007.8,1007.4,,93,20.9,3000
3,2018-07-13 12:00,21.8,14,3,1007.1,1006.7,,93,20.6,3000
3,2018-07-13 15:00,20.7,14,5,1006.2,1005.8,,99,20.6,2800
3,2018-07-13 18:00,22.9,14,3,1005.5,1005.1,,95,22,3000
3,2018-07-13 21:00,20.5,9,2,1005.5,1005.1,,99,20.4,2800
3,2018-07-14 00:00,20.3,9,2,1005.8,1005.4,,99,20.2,3000
3,2018-07-14 03:00,19.7,0,0,1006.2,1005.8,,99,19.5,3000
3,2018-07-14 06:00,20.3,14,1,1006.7,1006.3,0,99,20.2,800
3,2018-07-14 09:00,20,14,5,1007,1006.6,,99,19.8,1800
3,2018-07-14 12:00,19.3,14,2,1007.3,1006.9,0,99,19.2,800
3,2018-07-14 15:00,20.2,14,2,1006.5,1006.1,12,99,20,800
3,2018-07-14 18:00,17,14,3,1005.4,1005,12,99,16.9,800
3,2018-07-14 21:00,16.4,14,2,1006.2,1005.8,14,99,16.2,800
3,2018-07-15 00:00,16.8,0,0,1005.7,1005.3,0,99,16.6,800
3,2018-07-15 03:00,16.8,14,1,1005.5,1005.1,0,99,16.6,3000
3,2018-07-15 06:00,17.4,0,0,1006,1005.6,,99,17.3,3000
3,2018-07-15 09:00,23.7,0,0,1007.2,1006.8,0,95,22.8,3000
3,2018-07-15 12:00,24.3,14,5,1007.4,1007,,95,23.4,3000
3,2018-07-15 15:00,26.6,14,4,1007,1006.6,,88,24.4,3000
3,2018-07-15 18:00,28.1,23,3,1006.7,1006.3,,81,24.5,3000
3,2018-07-15 21:00,25.6,0,0,1007,1006.6,,88,23.5,3000
3,2018-07-16 00:00,23.1,0,0,1007,1006.6,,99,23,3000
3,2018-07-16 03:00,22.7,0,0,1006.6,1006.2,,98,22.4,3000
3,2018-07-16 06:00,21.8,14,3,1007.5,1007.1,,98,21.5,3000
3,2018-07-16 09:00,24.7,14,3,1008.1,1007.7,,90,23,3000
3,2018-07-16 12:00,26,14,4,1008.2,1007.8,,87,23.6,3000
3,2018-07-16 15:00,24.9,14,4,1007.5,1007.1,,90,23.1,2800
3,2018-07-16 18:00,27.4,14,3,1007.5,1007.1,0,85,24.7,3000
3,2018-07-16 21:00,26.1,0,0,1008,1007.6,0,89,24.1,3000
3,2018-07-17 00:00,24.3,0,0,1007.8,1007.4,,95,23.4,3000
3,2018-07-17 03:00,20.7,14,4,1007.5,1007.1,,98,20.4,3000
3,2018-07-17 06:00,19.5,0,0,,1007.7,,98,19.2,3000
3,2018-07-17 09:00,20.9,14,2,1008.7,1008.3,,99,20.8,2000
3,2018-07-17 12:00,22.3,14,3,1008.3,1007.9,,93,21.2,2800
3,2018-07-17 15:00,20.6,14,6,1008.3,1007.9,,95,19.8,2800
3,2018-07-17 18:00,20.1,14,5,1009,1008.6,,97,19.6,2800
3,2018-07-17 21:00,18.5,14,3,1010.4,1010,,99,18.4,1800
3,2018-07-18 00:00,18.1,14,3,1011.4,1011,,99,17.9,1800
3,2018-07-18 03:00,17.9,14,2,1011.6,1011.2,,99,17.7,1800
3,2018-07-18 06:00,17.4,18,2,1012.4,1012,,99,17.3,1800
3,2018-07-18 09:00,18.1,14,2,1012.9,1012.5,,99,17.9,1800
3,2018-07-18 12:00,18.7,14,3,1012.6,1012.2,,99,18.5,1800
3,2018-07-18 15:00,18.6,14,3,1011.3,1010.9,,99,18.4,1800
3,2018-07-18 18:00,17.8,14,2,1010.5,1010.1,,99,17.7,1800
3,2018-07-18 21:00,17.4,14,1,1010.3,1009.9,,99,17.3,1800
3,2018-07-19 00:00,17.4,14,1,1010.2,1009.8,,99,17.3,1800
3,2018-07-19 03:00,17.4,14,1,1010.5,1010.1,,99,17.3,1800
3,2018-07-19 06:00,17.7,0,0,1010.6,1010.2,,99,17.5,1800
3,2018-07-19 09:00,19.1,14,3,1009.5,1009.1,,99,19,1800
3,2018-07-19 12:00,22,14,3,1009,1008.6,,92,20.6,2800
3,2018-07-19 15:00,22.7,14,4,1007.9,1007.5,,90,21,3000
3,2018-07-19 18:00,22.7,14,4,1007.3,1006.9,,94,21.7,3000
3,2018-07-19 21:00,21.5,14,1,1007.5,1007.1,,98,21.2,3000
3,2018-07-20 00:00,20.5,0,0,1007.4,1007,,99,20.4,3000
3,2018-07-20 03:00,19.7,14,2,1007,1006.6,,99,19.5,3000
3,2018-07-20 06:00,19.5,14,2,1007.6,1007.2,,99,19.3,2800
3,2018-07-20 09:00,21.9,14,4,1007,1006.6,,99,21.7,2800
3,2018-07-20 12:00,22.8,14,5,1006.6,1006.2,,95,22,2800
3,2018-07-20 15:00,23.7,14,6,1005.6,1005.2,,96,23,3000
3,2018-07-20 18:00,21.7,14,5,1005.2,1004.8,,99,21.5,3000
3,2018-07-20 21:00,20.7,14,4,1005.9,1005.5,,99,20.6,3000
3,2018-07-21 00:00,20.7,0,0,1006,1005.6,,99,20.6,3000
3,2018-07-21 03:00,20.7,0,0,1006.2,1005.8,,99,20.6,3000
3,2018-07-21 06:00,20.5,0,0,1006.8,1006.4,,99,20.4,1800
3,2018-07-21 09:00,22.1,14,4,1007,1006.6,,98,21.7,3000
3,2018-07-21 12:00,23.5,14,3,1006.8,1006.4,,93,22.3,3000
3,2018-07-21 15:00,25.1,14,3,1005.9,1005.5,,89,23.1,3000
3,2018-07-21 18:00,27.1,14,2,1005.3,1004.9,,80,23.3,3000
3,2018-07-21 21:00,25.3,0,0,1005.7,1005.3,,90,23.5,3000
3,2018-07-22 00:00,23.4,0,0,1006.3,1005.9,,95,22.5,3000
3,2018-07-22 03:00,21.9,0,0,1006,1005.6,,99,21.7,3000
3,2018-07-22 06:00,20.9,0,0,1005.7,1005.3,,99,20.8,3000
3,2018-07-22 09:00,27.9,14,2,1006.9,1006.5,,84,24.9,3000
3,2018-07-22 12:00,28.7,14,4,1006.2,1005.8,,74,23.6,3000
3,2018-07-22 15:00,28.7,14,4,1005.7,1005.3,,77,24.3,3000
3,2018-07-22 18:00,29.7,14,3,1005.9,1005.5,,75,24.7,3000
3,2018-07-22 21:00,27.1,0,0,1005.8,1005.4,,81,23.6,3000
3,2018-07-23 00:00,22.1,14,6,1006.6,1006.2,,96,21.4,3000
3,2018-07-23 03:00,21.1,14,2,1007.4,1007,,97,20.6,3000
3,2018-07-23 06:00,20.3,14,2,1007.9,1007.5,,99,20.2,1800
3,2018-07-23 09:00,20.4,14,2,1008.8,1008.4,,99,20.2,1800
3,2018-07-23 12:00,22,14,5,1008.8,1008.4,,93,20.8,2800
3,2018-07-23 15:00,22.2,14,5,1007.2,1006.8,,92,20.8,2800
3,2018-07-23 18:00,23.1,14,4,1007,1006.6,,88,21,2800
3,2018-07-23 21:00,22.9,14,2,1007.2,1006.8,,93,21.7,2800
3,2018-07-24 00:00,22.3,0,0,1006.4,1006,,95,21.4,2800
3,2018-07-24 03:00,21.9,0,0,1006.9,1006.5,,97,21.4,3000
3,2018-07-24 06:00,21.4,0,0,1007.3,1006.9,,98,21,3000
3,2018-07-24 09:00,24.5,14,1,1007.9,1007.5,,89,22.6,3000
3,2018-07-24 12:00,26.4,14,4,1007.3,1006.9,,86,23.8,3000
3,2018-07-24 15:00,25.4,14,5,1006.3,1005.9,,94,24.4,3000
3,2018-07-24 18:00,24.1,14,4,1005.4,1005,,96,23.4,3000
3,2018-07-24 21:00,22.7,14,2,1006.3,1005.9,,99,22.5,1800
3,2018-07-25 00:00,22.3,0,0,1006.6,1006.2,,99,22.2,1800
3,2018-07-25 03:00,21.5,32,1,1005.1,1004.7,,99,21.4,1800
3,2018-07-25 06:00,22.3,0,0,1005.1,1004.7,,99,22.2,1800
3,2018-07-25 09:00,25,0,0,1005.2,1004.8,,93,23.7,2000
3,2018-07-25 12:00,27.2,14,4,1004.6,1004.2,,88,25.1,3000
3,2018-07-25 15:00,27.2,14,3,1003.7,1003.3,,89,25.2,3000
3,2018-07-25 18:00,26.2,14,3,1002.7,1002.3,,95,25.3,2600
3,2018-07-25 21:00,24.7,14,1,1004.4,1004,,99,24.5,1800
3,2018-07-26 00:00,24.9,0,0,1004.7,1004.3,,99,24.8,1800
3,2018-07-26 03:00,24.3,0,0,1004.7,1004.3,,99,24.2,1800
3,2018-07-26 06:00,24.5,0,0,1005.8,1005.4,0,99,24.4,800
3,2018-07-26 09:00,25.8,14,3,1006.6,1006.2,0,96,25.2,2000
3,2018-07-26 12:00,26.2,14,5,1006.8,1006.4,,94,25.2,2000
3,2018-07-26 15:00,27.3,14,4,1005.9,1005.5,,92,25.9,2800
3,2018-07-26 18:00,25.6,14,5,1005.6,1005.2,,94,24.6,2800
3,2018-07-26 21:00,25.1,0,0,1006,1005.6,,98,24.8,2800
3,2018-07-27 00:00,24.9,0,0,1007.2,1006.8,,98,24.6,1800
3,2018-07-27 03:00,24.1,0,0,1006.3,1005.9,,99,23.9,1800
3,2018-07-27 06:00,24.1,0,0,1006.5,1006.1,,99,23.9,1100
3,2018-07-27 09:00,26.7,14,4,1007.4,1007,,95,25.8,1100
3,2018-07-27 12:00,26.3,14,5,1007.9,1007.5,,95,25.4,1500
3,2018-07-27 15:00,28.2,14,4,1007,1006.6,,88,26.1,1500
3,2018-07-27 18:00,25.3,14,4,1007.3,1006.9,,95,24.4,1800
3,2018-07-27 21:00,24.3,14,1,1008.4,1008,,98,24,1800
3,2018-07-28 00:00,24.1,14,1,1009,1008.6,,98,23.8,1800
3,2018-07-28 03:00,23.8,0,0,1008.5,1008.1,,99,23.6,1800
3,2018-07-28 06:00,23.7,0,0,1008.7,1008.3,,99,23.5,1800
3,2018-07-28 09:00,25.7,14,2,1009.2,1008.8,,94,24.7,1800
3,2018-07-28 12:00,29,14,2,1009.3,1008.9,,83,25.9,2800
3,2018-07-28 15:00,26.9,14,4,1008.4,1008,,94,25.8,3000
3,2018-07-28 18:00,26.7,14,3,1007.9,1007.5,,89,24.7,3000
3,2018-07-28 21:00,25.5,14,1,1008,1007.6,,90,23.8,3000
3,2018-07-29 00:00,23.8,0,0,1008.7,1008.3,,92,22.5,3000
3,2018-07-29 03:00,23.5,32,2,1008.3,1007.9,,99,23.4,1100
3,2018-07-29 06:00,22.8,32,2,1007.7,1007.3,,99,22.7,1100
3,2018-07-29 09:00,26,14,2,1008.7,1008.3,,90,24.3,2800
3,2018-07-29 12:00,27.3,14,4,1008.8,1008.4,,86,24.8,3000
3,2018-07-29 15:00,26.4,14,5,1007.6,1007.2,,89,24.4,3000
3,2018-07-29 18:00,25.8,14,2,1007.5,1007.1,,86,23.2,3000
3,2018-07-29 21:00,23.9,0,0,1007.5,1007.1,,91,22.4,3000
3,2018-07-30 00:00,22.3,32,1,1008,1007.6,,91,20.8,3000
3,2018-07-30 03:00,22.4,32,2,1007.2,1006.8,,93,21.2,1800
3,2018-07-30 06:00,20.7,32,2,1007.8,1007.4,,96,20,1800
3,2018-07-30 09:00,26.3,14,1,1007.6,1007.2,,79,22.3,3000
3,2018-07-30 12:00,26.4,14,5,1007.2,1006.8,,81,22.9,3000
3,2018-07-30 15:00,27.1,14,5,1006.2,1005.8,,80,23.3,3000
3,2018-07-30 18:00,26.9,14,4,1005.2,1004.8,,87,24.5,3000
3,2018-07-30 21:00,25.1,0,0,1005.6,1005.2,,96,24.4,3000
3,2018-07-31 00:00,22.3,0,0,1005.8,1005.4,,99,22.2,3000
3,2018-07-31 03:00,21.5,0,0,1005.2,1004.8,,93,20.4,3000
3,2018-07-31 06:00,20.8,32,1,1005.1,1004.7,,98,20.4,3000
3,2018-07-31 09:00,26.8,0,0,1005.3,1004.9,,87,24.5,3000
3,2018-07-31 12:00,28.1,14,4,1004.3,1003.9,,87,25.8,3000
3,2018-07-31 15:00,28.2,14,5,1002.8,1002.4,,86,25.6,3000
3,2018-07-31 18:00,28.2,14,3,1001.6,1001.2,,89,26.2,3000
3,2018-07-31 21:00,26.7,0,0,1001.7,1001.3,,96,26,3000
3,2018-08-01 00:00,26.3,32,2,1002.3,1001.9,,94,25.3,3000
3,2018-08-01 03:00,29.9,32,2,1003.3,1002.9,,73,24.6,3000
3,2018-08-01 06:00,26.5,0,0,1004.7,1004.3,,73,21.2,3000
